open,high,low,close
30228.42,30228.42,30188.2,30197.78
30197.79,30238.25,30197.78,30212.97
30212.97,30233.92,30178.41,30182.27
30182.27,30214.96,30166.98,30203.73
30203.73,30228.01,30195.15,30224.06
30224.06,30268.08,30207.0,30248.53
30248.53,30286.58,30215.23,30235.39
30235.4,30283.7,30216.35,30273.13
30273.14,30291.0,30273.13,30291.0
30290.99,30306.64,30231.82,30260.06
30260.06,30267.71,30211.52,30219.99
30219.99,30226.09,30181.18,30194.13
30194.12,30199.62,30171.36,30190.2
30190.2,30200.0,30151.96,30158.37
30158.38,30169.71,30108.93,30108.94
30108.94,30119.84,30083.37,30119.82
30119.82,30153.15,30118.31,30129.99
30129.99,30158.28,30122.89,30136.15
30136.15,30136.16,30075.47,30080.05
30080.04,30113.81,30069.9,30100.01
30100.01,30113.56,30084.2,30085.92
30085.91,30094.13,30054.65,30069.63
30069.64,30109.13,30069.63,30097.79
30097.8,30106.75,30030.35,30089.83
30089.83,30098.36,30063.43,30088.01
30088.01,30090.0,30040.49,30045.71
30045.71,30084.29,30034.04,30059.22
30059.22,30088.2,30050.02,30086.79
30086.79,30093.42,30053.0,30058.5
30058.5,30069.51,30053.0,30053.0
30053.01,30089.81,30050.0,30074.29
30074.29,30090.0,30066.08,30073.02
30073.01,30074.81,30034.46,30034.47
30034.46,30050.01,30011.62,30011.63
30011.63,30017.6,29980.0,29995.8
29995.79,30033.46,29985.1,30031.07
30031.07,30038.73,30025.01,30036.14
30036.14,30038.13,30012.29,30016.99
30017.0,30023.37,30000.0,30006.87
30006.87,30006.87,29990.0,29994.83
29994.83,30009.62,29986.23,29990.09
29990.1,30002.06,29973.68,29996.28
29996.28,30037.02,29994.0,30037.01
30037.02,30041.19,29990.0,30002.0
30002.01,30005.8,29983.97,29986.2
29986.2,30002.26,29986.19,29994.32
29994.33,30017.76,29990.0,29997.46
29997.46,30034.61,29989.96,30034.59
30034.6,30053.26,30031.23,30032.18
30032.19,30032.19,30000.01,30011.2
30011.2,30036.93,29995.13,30034.63
30034.64,30037.92,29990.41,30001.21
30001.22,30001.22,29983.35,29986.71
29986.71,30030.89,29986.7,30030.88
30030.89,30037.53,29988.25,30017.1
30017.1,30040.57,29990.82,30000.0
30000.01,30007.47,29990.44,29993.72
29993.72,30001.2,29987.83,29995.7
29995.71,30023.53,29995.7,30019.03
30019.02,30022.03,30001.94,30021.95
30021.95,30044.33,30021.95,30024.76
30024.76,30024.76,30000.0,30002.39
30002.38,30023.45,30002.38,30018.1
30018.1,30021.85,30011.75,30020.84
30020.83,30020.84,29967.2,29967.4
29967.4,29975.18,29950.45,29975.18
29975.18,29999.37,29975.17,29999.37
29999.37,30000.01,29990.51,30000.0
30000.0,30023.4,29990.29,30023.4
30023.13,30030.01,30015.19,30026.7
30026.7,30042.7,30026.19,30026.2
30026.19,30063.61,30026.19,30063.61
30063.6,30063.61,30037.95,30043.93
30043.94,30093.67,30042.86,30078.67
30078.66,30078.67,30063.21,30063.22
30063.22,30079.75,30063.21,30066.96
30066.96,30072.29,30066.95,30070.01
30070.01,30070.01,30054.57,30056.18
30056.17,30056.18,30039.14,30040.24
30040.24,30052.27,30030.0,30043.42
30043.42,30056.09,30030.04,30030.05
30030.04,30030.05,30012.96,30024.8
30024.79,30048.24,30024.79,30048.09
30048.08,30068.7,30047.29,30059.43
30059.42,30079.74,30059.42,30070.49
30070.5,30070.5,30056.41,30056.41
30056.41,30060.18,30056.41,30056.43
30056.42,30056.43,30032.5,30032.51
30032.51,30043.17,30032.5,30040.36
30040.37,30042.61,30040.36,30042.6
30042.6,30054.95,30040.2,30040.94
30040.93,30043.1,30030.0,30043.1
30043.09,30051.79,30043.09,30047.42
30047.43,30051.75,30047.42,30050.22
30050.22,30050.23,30034.66,30042.99
30042.99,30047.27,30041.88,30047.26
30047.26,30047.27,30031.13,30041.87
30041.88,30041.88,30037.0,30037.0
30037.0,30043.63,30024.95,30043.62
30043.63,30054.57,30043.62,30054.57
30054.57,30123.04,30054.56,30098.61
30098.6,30107.98,30098.45,30100.09
30100.09,30117.62,30100.09,30117.61
30117.62,30127.48,30117.61,30117.61
30117.62,30121.88,30115.99,30121.87
30121.87,30121.88,30104.84,30104.85
30104.84,30117.02,30102.42,30110.88
