open,high,low,close
97.0,97.1,97.0,97.1
97.1,97.4,97.1,97.2
97.1,97.1,97.0,97.1
97.1,97.2,97.0,97.1
97.1,97.2,97.1,97.2
97.1,97.1,96.8,96.9
96.8,96.9,96.8,96.8
96.8,96.9,96.8,96.8
96.8,96.9,96.8,96.9
96.9,96.9,96.7,96.8
96.7,96.8,96.7,96.8
96.8,96.8,96.7,96.7
96.7,96.7,96.6,96.7
96.7,96.7,96.6,96.7
96.7,96.7,96.6,96.6
96.7,96.7,96.5,96.6
96.5,96.6,96.5,96.6
96.6,96.6,96.3,96.3
96.3,96.4,96.2,96.3
96.3,96.4,96.3,96.4
96.4,96.4,96.2,96.3
96.3,96.4,96.3,96.3
96.3,96.3,96.1,96.2
96.2,96.4,96.2,96.4
96.3,96.5,96.3,96.3
96.2,96.4,96.2,96.3
96.3,96.4,96.3,96.3
96.3,96.4,96.3,96.4
96.4,96.4,96.3,96.4
96.3,96.4,96.3,96.3
96.3,96.4,96.2,96.2
96.2,96.4,96.2,96.4
96.4,96.4,96.3,96.4
96.3,96.4,96.3,96.4
96.3,96.5,96.3,96.5
96.5,96.5,96.4,96.5
96.4,96.5,96.4,96.5
96.4,96.5,96.3,96.4
96.3,96.4,96.3,96.4
96.3,96.4,96.3,96.3
96.4,96.4,96.3,96.3
96.4,96.4,96.3,96.4
96.4,96.5,96.3,96.4
96.4,96.4,96.3,96.4
96.4,96.5,96.4,96.4
96.4,96.4,96.3,96.4
96.3,96.4,96.3,96.3
96.3,96.4,96.2,96.3
96.3,96.4,96.3,96.4
96.4,96.4,96.3,96.4
96.3,96.4,96.3,96.4
96.5,96.5,96.5,96.5
96.5,96.6,96.4,96.5
96.5,96.5,96.4,96.5
96.5,96.6,96.4,96.6
96.5,96.6,96.5,96.6
96.6,96.6,96.5,96.5
96.6,96.6,96.5,96.6
96.6,96.6,96.5,96.6
96.5,96.6,96.4,96.5
96.4,96.5,96.4,96.5
96.4,96.5,96.4,96.5
96.5,96.6,96.4,96.5
96.6,96.6,96.5,96.5
96.6,96.6,96.4,96.5
96.5,96.5,96.4,96.5
96.5,96.5,96.4,96.4
96.5,96.5,96.4,96.4
96.4,96.5,96.3,96.3
96.4,96.5,96.3,96.4
96.4,96.5,96.4,96.5
96.4,96.5,96.4,96.5
96.4,96.6,96.4,96.5
96.6,96.6,96.5,96.6
96.6,96.6,96.5,96.6
96.5,96.6,96.5,96.6
96.6,96.6,96.5,96.5
96.5,96.7,96.5,96.7
96.7,96.7,96.6,96.7
96.7,96.7,96.6,96.7
96.7,96.7,96.6,96.7
96.6,96.7,96.5,96.6
96.6,96.6,96.5,96.6
96.6,96.6,96.5,96.6
96.6,96.6,96.4,96.4
96.5,96.5,96.2,96.3
96.3,96.3,96.1,96.2
96.2,96.3,96.2,96.2
96.2,96.2,96.1,96.1
96.2,96.4,96.2,96.4
96.4,96.4,96.4,96.4
96.4,96.5,96.4,96.5
96.5,96.6,96.4,96.4
96.5,96.6,96.5,96.6
96.6,96.6,96.4,96.4
96.4,96.4,96.3,96.4
96.3,96.5,96.3,96.5
96.5,96.6,96.5,96.5
96.5,96.6,96.4,96.5
96.5,96.5,96.4,96.4
96.4,96.6,96.4,96.6
96.5,96.6,96.5,96.6
96.6,96.6,96.5,96.6
96.5,96.6,96.5,96.5
96.5,96.6,96.5,96.6
96.6,96.6,96.5,96.5
96.5,96.6,96.4,96.6
96.5,96.6,96.5,96.6
96.6,96.6,96.5,96.6
96.6,96.6,96.6,96.6
96.6,96.6,96.3,96.3
96.3,96.4,96.3,96.4
96.4,96.5,96.4,96.5
96.4,96.6,96.4,96.4
96.4,96.5,96.3,96.3
96.3,96.3,96.2,96.3
96.2,96.3,96.1,96.1
96.1,96.2,96.0,96.1
96.1,96.1,95.8,95.9
95.9,96.2,95.9,96.2
96.1,96.2,96.1,96.1
96.1,96.3,96.1,96.3
96.2,96.4,96.2,96.3
96.3,96.4,96.3,96.3
96.3,96.3,96.2,96.2
96.2,96.3,96.2,96.3
96.3,96.3,96.3,96.3
